Station,Data Acquisition Time,Latitude,Longitude,Groundwater Level Telemetry 6 Hourly (meter),RL_MSL,time_diff,Year,Month,Day,Hour,DayOfWeek,WeekOfYear,Quarter,IsWeekend,Lag_1,Lag_4,Lag_28,RollingMean_4,RollingStd_4,Hour_sin,Hour_cos,Month_sin,Month_cos,Station_ID
Chandapura_1,2024-10-20 00:00:00,12.8,77.71,-25.461,880.0,0 days 06:00:00,2024,10,20,0,6,42,4,1,-25.47,-25.494,-25.562,-18.86074999999999,13.240503700766059,0.0,1.0,-1.0,-1.8369701987210297e-16,7
Chandapura_1,2024-10-20 06:00:00,12.8,77.71,-25.443,880.0,0 days 06:00:00,2024,10,20,6,6,42,4,1,-25.461,1.0,-25.555,-18.852499999999985,13.235002040045167,1.0,6.123233995736766e-17,-1.0,-1.8369701987210297e-16,7
Chandapura_1,2024-10-20 12:00:00,12.8,77.71,-25.434,880.0,0 days 06:00:00,2024,10,20,12,6,42,4,1,-25.443,-25.479,-25.436,-25.463249999999988,0.015370426135879236,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,7
Chandapura_1,2024-10-20 18:00:00,12.8,77.71,-25.42,880.0,0 days 06:00:00,2024,10,20,18,6,42,4,1,-25.434,-25.47,-25.29,-25.451999999999988,0.016431676712946614,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,7
Chandapura_1,2024-10-21 00:00:00,12.8,77.71,-25.41,880.0,0 days 06:00:00,2024,10,21,0,0,43,4,0,-25.42,-25.461,-25.134,-25.43949999999999,0.01717556402564666,0.0,1.0,-1.0,-1.8369701987210297e-16,7
Chandapura_1,2024-10-21 06:00:00,12.8,77.71,-25.391,880.0,0 days 06:00:00,2024,10,21,6,0,43,4,0,-25.41,-25.443,-24.99,-25.426749999999988,0.014637281154621507,1.0,6.123233995736766e-17,-1.0,-1.8369701987210297e-16,7
Chandapura_1,2024-10-21 12:00:00,12.8,77.71,-25.382,880.0,0 days 06:00:00,2024,10,21,12,0,43,4,0,-25.391,-25.434,-25.005,-25.41374999999999,0.018080836990205792,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,7
Chandapura_1,2024-10-21 18:00:00,12.8,77.71,-25.366,880.0,0 days 06:00:00,2024,10,21,18,0,43,4,0,-25.382,-25.42,-25.063,-25.400749999999988,0.01734694976837827,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,7
Chandapura_1,2024-10-22 00:00:00,12.8,77.71,-25.344,880.0,0 days 06:00:00,2024,10,22,0,1,43,4,0,-25.366,-25.41,-25.115,-25.387249999999987,0.01835528987150451,0.0,1.0,-1.0,-1.8369701987210297e-16,7
Chandapura_1,2024-10-22 06:00:00,12.8,77.71,-25.294,880.0,0 days 06:00:00,2024,10,22,6,1,43,4,0,-25.344,-25.391,-25.157,-25.370749999999987,0.020613506889108544,1.0,6.123233995736766e-17,-1.0,-1.8369701987210297e-16,7
Chandapura_1,2024-10-22 12:00:00,12.8,77.71,-25.243,880.0,0 days 06:00:00,2024,10,22,12,1,43,4,0,-25.294,-25.382,-25.195,-25.34649999999999,0.03831013790457961,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,7
Chandapura_1,2024-10-22 18:00:00,12.8,77.71,1.0,880.0,0 days 06:00:00,2024,10,22,18,1,43,4,0,-25.243,-25.366,-25.236,-25.31174999999999,0.054847515892718704,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,7
Chandapura_1,2024-10-23 00:00:00,12.8,77.71,-25.168,880.0,0 days 06:00:00,2024,10,23,0,2,43,4,0,1.0,-25.344,-25.271,-18.720249999999986,13.14689799597861,0.0,1.0,-1.0,-1.8369701987210297e-16,7
Chandapura_1,2024-10-23 06:00:00,12.8,77.71,-25.126,880.0,0 days 06:00:00,2024,10,23,6,2,43,4,0,-25.168,-25.294,-25.296,-18.67624999999999,13.117602076980372,1.0,6.123233995736766e-17,-1.0,-1.8369701987210297e-16,7
Chandapura_1,2024-10-23 12:00:00,12.8,77.71,-25.093,880.0,0 days 06:00:00,2024,10,23,12,2,43,4,0,-25.126,-25.243,-25.323,-18.634249999999987,13.089589460712652,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,7
Chandapura_1,2024-10-23 18:00:00,12.8,77.71,-25.065,880.0,0 days 06:00:00,2024,10,23,18,2,43,4,0,-25.093,1.0,-25.345,-18.596749999999986,13.064536051846607,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,7
Chandapura_1,2024-10-24 00:00:00,12.8,77.71,-25.043,880.0,0 days 06:00:00,2024,10,24,0,3,43,4,0,-25.065,-25.168,-25.545,-25.11299999999999,0.04433959855104995,0.0,1.0,-1.0,-1.8369701987210297e-16,7
Chandapura_1,2024-10-24 06:00:00,12.8,77.71,-25.012,880.0,0 days 06:00:00,2024,10,24,6,3,43,4,0,-25.043,-25.126,-25.531,-25.08174999999999,0.0359014855728221,1.0,6.123233995736766e-17,-1.0,-1.8369701987210297e-16,7
Chandapura_1,2024-10-24 12:00:00,12.8,77.71,-24.996,880.0,0 days 06:00:00,2024,10,24,12,3,43,4,0,-25.012,-25.093,1.0,-25.053249999999988,0.03427705743403212,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,7
Chandapura_1,2024-10-24 18:00:00,12.8,77.71,-24.977,880.0,0 days 06:00:00,2024,10,24,18,3,43,4,0,-24.996,-25.065,1.0,-25.02899999999999,0.0309300285537578,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,7
Chandapura_1,2024-10-25 00:00:00,12.8,77.71,-24.957,880.0,0 days 06:00:00,2024,10,25,0,4,43,4,0,-24.977,-25.043,-25.515,-25.006999999999987,0.027940412780350452,0.0,1.0,-1.0,-1.8369701987210297e-16,7
Chandapura_1,2024-10-25 06:00:00,12.8,77.71,-24.935,880.0,0 days 06:00:00,2024,10,25,6,4,43,4,0,-24.957,-25.012,-25.503,-24.985499999999988,0.023783747945528743,1.0,6.123233995736766e-17,-1.0,-1.8369701987210297e-16,7
Chandapura_1,2024-10-25 12:00:00,12.8,77.71,-24.923,880.0,0 days 06:00:00,2024,10,25,12,4,43,4,0,-24.935,-24.996,-25.501,-24.966249999999988,0.026221810254123394,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,7
Chandapura_1,2024-10-25 18:00:00,12.8,77.71,-24.908,880.0,0 days 06:00:00,2024,10,25,18,4,43,4,0,-24.923,-24.977,1.0,-24.947999999999986,0.02391652147930547,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,7
Chandapura_1,2024-10-26 00:00:00,12.8,77.71,-24.901,880.0,0 days 06:00:00,2024,10,26,0,5,43,4,1,-24.908,-24.957,-25.494,-24.930749999999986,0.020694202078602602,0.0,1.0,-1.0,-1.8369701987210297e-16,7
Chandapura_1,2024-10-26 06:00:00,12.8,77.71,-24.878,880.0,0 days 06:00:00,2024,10,26,6,5,43,4,1,-24.901,-24.935,1.0,-24.916749999999986,0.015239750643302396,1.0,6.123233995736766e-17,-1.0,-1.8369701987210297e-16,7
Chandapura_1,2024-10-26 12:00:00,12.8,77.71,1.0,880.0,0 days 06:00:00,2024,10,26,12,5,43,4,1,-24.878,-24.923,-25.479,-24.90249999999999,0.018734993986389937,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,7
Chandapura_1,2024-10-26 18:00:00,12.8,77.71,1.0,880.0,0 days 06:00:00,2024,10,26,18,5,43,4,1,1.0,-24.908,-25.47,-18.42174999999999,12.947839675019136,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,7
Chandapura_1,2024-10-27 00:00:00,12.8,77.71,-24.856,880.0,0 days 06:00:00,2024,10,27,0,6,43,4,1,1.0,-24.901,-25.461,-11.944749999999987,14.94731274343317,0.0,1.0,-1.0,-1.8369701987210297e-16,7
Chandapura_1,2024-10-27 06:00:00,12.8,77.71,-24.833,880.0,0 days 06:00:00,2024,10,27,6,6,43,4,1,-24.856,-24.878,-25.443,-11.933499999999988,14.934322113842319,1.0,6.123233995736766e-17,-1.0,-1.8369701987210297e-16,7
Chandapura_1,2024-10-27 12:00:00,12.8,77.71,-24.823,880.0,0 days 06:00:00,2024,10,27,12,6,43,4,1,-24.833,1.0,-25.434,-11.922249999999988,14.921331986454817,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,7
Chandapura_1,2024-10-27 18:00:00,12.8,77.71,-24.815,880.0,0 days 06:00:00,2024,10,27,18,6,43,4,1,-24.823,1.0,-25.42,-18.377999999999986,12.918674054767889,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,7
Chandapura_1,2024-10-28 00:00:00,12.8,77.71,-24.805,880.0,0 days 06:00:00,2024,10,28,0,0,44,4,0,-24.815,-24.856,-25.41,-24.83174999999999,0.017764665295994738,0.0,1.0,-1.0,-1.8369701987210297e-16,7
Chandapura_1,2024-10-28 06:00:00,12.8,77.71,-24.786,880.0,0 days 06:00:00,2024,10,28,6,0,44,4,0,-24.805,-24.833,-25.391,-24.818999999999985,0.011888369656039942,1.0,6.123233995736766e-17,-1.0,-1.8369701987210297e-16,7
Chandapura_1,2024-10-28 12:00:00,12.8,77.71,-24.779,880.0,0 days 06:00:00,2024,10,28,12,0,44,4,0,-24.786,-24.823,-25.382,-24.80724999999999,0.01596610993360553,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,7
Chandapura_1,2024-10-28 18:00:00,12.8,77.71,1.0,880.0,0 days 06:00:00,2024,10,28,18,0,44,4,0,-24.779,-24.815,-25.366,-24.796249999999986,0.016640813273754742,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,7
Chandapura_1,2024-10-29 00:00:00,12.8,77.71,-24.76,880.0,0 days 06:00:00,2024,10,29,0,1,44,4,0,1.0,-24.805,-25.344,-18.342499999999987,12.89500467881522,0.0,1.0,-1.0,-1.8369701987210297e-16,7
Chandapura_1,2024-10-29 06:00:00,12.8,77.71,-24.738,880.0,0 days 06:00:00,2024,10,29,6,1,44,4,0,-24.76,-24.786,-25.294,-18.331249999999986,12.887504681538099,1.0,6.123233995736766e-17,-1.0,-1.8369701987210297e-16,7
Chandapura_1,2024-10-29 12:00:00,12.8,77.71,-24.732,880.0,0 days 06:00:00,2024,10,29,12,1,44,4,0,-24.738,-24.779,-25.243,-18.319249999999986,12.879510895863492,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,7
Chandapura_1,2024-10-29 18:00:00,12.8,77.71,-24.721,880.0,0 days 06:00:00,2024,10,29,18,1,44,4,0,-24.732,1.0,1.0,-18.307499999999987,12.871672294875534,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,7
Chandapura_1,2024-10-30 00:00:00,12.8,77.71,-24.712,880.0,0 days 06:00:00,2024,10,30,0,2,44,4,0,-24.721,-24.76,-25.168,-24.737749999999988,0.016418993056990218,0.0,1.0,-1.0,-1.8369701987210297e-16,7
Chandapura_1,2024-10-30 06:00:00,12.8,77.71,-24.698,880.0,0 days 06:00:00,2024,10,30,6,2,44,4,0,-24.712,-24.738,-25.126,-24.725749999999987,0.011557825617547987,1.0,6.123233995736766e-17,-1.0,-1.8369701987210297e-16,7
Chandapura_1,2024-10-30 12:00:00,12.8,77.71,-24.693,880.0,0 days 06:00:00,2024,10,30,12,2,44,4,0,-24.698,-24.732,-25.093,-24.715749999999986,0.014384598233497631,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,7
Chandapura_1,2024-10-30 18:00:00,12.8,77.71,-24.687,880.0,0 days 06:00:00,2024,10,30,18,2,44,4,0,-24.693,-24.721,-25.065,-24.70599999999999,0.012832251023858128,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,7
Chandapura_1,2024-10-31 00:00:00,12.8,77.71,-24.645,880.0,0 days 06:00:00,2024,10,31,0,3,44,4,0,-24.687,-24.712,-25.043,-24.697499999999987,0.010661457045799615,0.0,1.0,-1.0,-1.8369701987210297e-16,7
Chandapura_1,2024-10-31 06:00:00,12.8,77.71,-24.634,880.0,0 days 06:00:00,2024,10,31,6,3,44,4,0,-24.645,-24.698,-25.012,-24.68074999999999,0.02425386566452976,1.0,6.123233995736766e-17,-1.0,-1.8369701987210297e-16,7
Chandapura_1,2024-10-31 12:00:00,12.8,77.71,-24.63,880.0,0 days 06:00:00,2024,10,31,12,3,44,4,0,-24.634,-24.693,-24.996,-24.664749999999987,0.02960152022571288,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,7
Chandapura_1,2024-10-31 18:00:00,12.8,77.71,1.0,880.0,0 days 06:00:00,2024,10,31,18,3,44,4,0,-24.63,-24.687,-24.977,-24.648999999999987,0.02611512970814915,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,7
Chandapura_1,2024-11-01 00:00:00,12.8,77.71,-24.538,880.0,0 days 06:00:00,2024,11,1,0,4,44,4,0,1.0,-24.645,-24.957,-18.227249999999987,12.818168235620346,0.0,1.0,-0.8660254037844386,0.5000000000000001,7
Chandapura_1,2024-11-01 06:00:00,12.8,77.71,-24.551,880.0,0 days 06:00:00,2024,11,1,6,4,44,4,0,-24.538,-24.634,-24.935,-18.200499999999987,12.800410136658375,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,7
Chandapura_1,2024-11-01 12:00:00,12.8,77.71,-24.549,880.0,0 days 06:00:00,2024,11,1,12,4,44,4,0,-24.551,-24.63,-24.923,-18.179749999999988,12.786564625288,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,7
Chandapura_1,2024-11-01 18:00:00,12.8,77.71,-24.554,880.0,0 days 06:00:00,2024,11,1,18,4,44,4,0,-24.549,1.0,-24.908,-18.159499999999987,12.773001278738935,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001,7
Chandapura_1,2024-11-02 00:00:00,12.8,77.71,-24.558,880.0,0 days 06:00:00,2024,11,2,0,5,44,4,1,-24.554,-24.538,-24.901,-24.547999999999988,0.006976149823275248,0.0,1.0,-0.8660254037844386,0.5000000000000001,7
Chandapura_1,2024-11-02 06:00:00,12.8,77.71,-24.548,880.0,0 days 06:00:00,2024,11,2,6,5,44,4,1,-24.558,-24.551,-24.878,-24.552999999999983,0.0039157800019138204,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,7
Chandapura_1,2024-11-02 12:00:00,12.8,77.71,-24.553,880.0,0 days 06:00:00,2024,11,2,12,5,44,4,1,-24.548,-24.549,1.0,-24.552249999999987,0.004645786588232355,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,7
Chandapura_1,2024-11-02 18:00:00,12.8,77.71,-24.553,880.0,0 days 06:00:00,2024,11,2,18,5,44,4,1,-24.553,-24.554,1.0,-24.553249999999984,0.004112987522072132,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001,7
Chandapura_1,2024-11-03 00:00:00,12.8,77.71,-24.54,880.0,0 days 06:00:00,2024,11,3,0,6,44,4,1,-24.553,-24.558,-24.856,-24.552999999999987,0.004082482866678778,0.0,1.0,-0.8660254037844386,0.5000000000000001,7
Chandapura_1,2024-11-03 06:00:00,12.8,77.71,-24.514,880.0,0 days 06:00:00,2024,11,3,6,6,44,4,1,-24.54,-24.548,-24.833,-24.548499999999986,0.006137317521261566,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,7
Chandapura_1,2024-11-03 12:00:00,12.8,77.71,1.0,880.0,0 days 06:00:00,2024,11,3,12,6,44,4,1,-24.514,-24.553,-24.823,-24.539999999999985,0.018384776302426256,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,7
Chandapura_1,2024-11-03 18:00:00,12.8,77.71,-24.508,880.0,0 days 06:00:00,2024,11,3,18,6,44,4,1,1.0,-24.553,-24.815,-18.151749999999986,12.767843628297868,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001,7
Chandapura_1,2024-11-06 00:00:00,12.8,77.71,-24.344,880.0,2 days 06:00:00,2024,11,6,0,2,45,4,0,-24.508,-24.54,-24.805,-18.14049999999999,12.760340891475686,0.0,1.0,-0.8660254037844386,0.5000000000000001,7
Chandapura_1,2024-11-06 06:00:00,12.8,77.71,1.0,880.0,0 days 06:00:00,2024,11,6,6,2,45,4,0,-24.344,-24.514,-24.786,-18.091499999999986,12.727910367901448,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,7
Chandapura_1,2024-11-06 12:00:00,12.8,77.71,1.0,880.0,0 days 06:00:00,2024,11,6,12,2,45,4,0,1.0,1.0,-24.779,-11.712999999999987,14.679860626041378,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,7
Chandapura_1,2024-11-06 18:00:00,12.8,77.71,-24.35,880.0,0 days 06:00:00,2024,11,6,18,2,45,4,0,1.0,-24.508,1.0,-11.712999999999987,14.679860626041378,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001,7
Chandapura_1,2024-11-07 00:00:00,12.8,77.71,-24.247,880.0,0 days 06:00:00,2024,11,7,0,3,45,4,0,-24.35,-24.344,-24.76,-11.673499999999988,14.63409747815013,0.0,1.0,-0.8660254037844386,0.5000000000000001,7
Chandapura_1,2024-11-07 06:00:00,12.8,77.71,-24.268,880.0,0 days 06:00:00,2024,11,7,6,3,45,4,0,-24.247,1.0,-24.738,-11.649249999999988,14.606156313349517,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,7
Chandapura_1,2024-11-07 12:00:00,12.8,77.71,-24.287,880.0,0 days 06:00:00,2024,11,7,12,3,45,4,0,-24.268,1.0,-24.732,-17.966249999999988,12.644244761286979,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,7
Chandapura_1,2024-11-07 18:00:00,12.8,77.71,1.0,880.0,0 days 06:00:00,2024,11,7,18,3,45,4,0,-24.287,-24.35,-24.721,-24.28799999999999,0.0444447222179117,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001,7
Chandapura_1,2024-11-08 00:00:00,12.8,77.71,-24.176,880.0,0 days 06:00:00,2024,11,8,0,4,45,4,0,1.0,-24.247,-24.712,-17.95049999999999,12.633677229268333,0.0,1.0,-0.8660254037844386,0.5000000000000001,7
Chandapura_1,2024-11-08 06:00:00,12.8,77.71,-24.215,880.0,0 days 06:00:00,2024,11,8,6,4,45,4,0,-24.176,-24.268,-24.698,-17.932749999999988,12.621926408040883,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,7
Chandapura_1,2024-11-08 12:00:00,12.8,77.71,-24.229,880.0,0 days 06:00:00,2024,11,8,12,4,45,4,0,-24.215,-24.287,-24.693,-17.919499999999985,12.613083802147667,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,7
Chandapura_1,2024-11-08 18:00:00,12.8,77.71,-24.191,880.0,0 days 06:00:00,2024,11,8,18,4,45,4,0,-24.229,1.0,-24.687,-17.904999999999987,12.603353283947882,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001,7
Chandapura_1,2024-11-09 00:00:00,12.8,77.71,-24.026,880.0,0 days 06:00:00,2024,11,9,0,5,45,4,1,-24.191,-24.176,-24.645,-24.202749999999988,0.0237539470344554,0.0,1.0,-0.8660254037844386,0.5000000000000001,7
Chandapura_1,2024-11-09 06:00:00,12.8,77.71,-24.087,880.0,0 days 06:00:00,2024,11,9,6,5,45,4,1,-24.026,-24.215,-24.634,-24.165249999999986,0.0941501460419302,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,7
Chandapura_1,2024-11-09 12:00:00,12.8,77.71,-24.115,880.0,0 days 06:00:00,2024,11,9,12,5,45,4,1,-24.087,-24.229,-24.63,-24.133249999999986,0.09335371801050243,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,7
Chandapura_1,2024-11-09 18:00:00,12.8,77.71,-24.134,880.0,0 days 06:00:00,2024,11,9,18,5,45,4,1,-24.115,-24.191,1.0,-24.104749999999985,0.06846105948921083,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001,7
Chandapura_1,2024-11-10 00:00:00,12.8,77.71,-24.0,880.0,0 days 06:00:00,2024,11,10,0,6,45,4,1,-24.134,-24.026,-24.538,-24.090499999999988,0.04713455915128184,0.0,1.0,-0.8660254037844386,0.5000000000000001,7
Chandapura_1,2024-11-10 06:00:00,12.8,77.71,-24.054,880.0,0 days 06:00:00,2024,11,10,6,6,45,4,1,-24.0,-24.087,-24.551,-24.08399999999999,0.05923399924355771,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,7
Chandapura_1,2024-11-10 12:00:00,12.8,77.71,-24.082,880.0,0 days 06:00:00,2024,11,10,12,6,45,4,1,-24.054,-24.115,-24.549,-24.07574999999999,0.06095011621306423,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,7
Chandapura_1,2024-11-10 18:00:00,12.8,77.71,-24.11,880.0,0 days 06:00:00,2024,11,10,18,6,45,4,1,-24.082,-24.134,-24.554,-24.06749999999999,0.055889772466760926,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001,7
Chandapura_1,2024-11-11 00:00:00,12.8,77.71,-24.075,880.0,0 days 06:00:00,2024,11,11,0,0,46,4,0,-24.11,-24.0,-24.558,-24.061499999999985,0.04694322812063979,0.0,1.0,-0.8660254037844386,0.5000000000000001,7
Chandapura_1,2024-11-11 06:00:00,12.8,77.71,-24.079,880.0,0 days 06:00:00,2024,11,11,6,0,46,4,0,-24.075,-24.054,-24.548,-24.08024999999999,0.023128265529130665,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,7
Chandapura_1,2024-11-11 12:00:00,12.8,77.71,1.0,880.0,0 days 06:00:00,2024,11,11,12,0,46,4,0,-24.079,-24.082,-24.553,-24.086499999999987,0.015926916411717333,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,7
Chandapura_1,2024-11-11 18:00:00,12.8,77.71,-24.113,880.0,0 days 06:00:00,2024,11,11,18,0,46,4,0,1.0,-24.11,-24.553,-17.81599999999999,12.54400975233464,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001,7
Chandapura_1,2024-11-12 00:00:00,12.8,77.71,-24.085,880.0,0 days 06:00:00,2024,11,12,0,1,46,4,0,-24.113,-24.075,-24.54,-17.816749999999985,12.544511585417208,0.0,1.0,-0.8660254037844386,0.5000000000000001,7
Chandapura_1,2024-11-12 06:00:00,12.8,77.71,-24.088,880.0,0 days 06:00:00,2024,11,12,6,1,46,4,0,-24.085,-24.079,-24.514,-17.81924999999999,12.546175416569515,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,7
Chandapura_1,2024-11-12 12:00:00,12.8,77.71,-24.101,880.0,0 days 06:00:00,2024,11,12,12,1,46,4,0,-24.088,1.0,1.0,-17.821499999999986,12.547672944946136,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,7
Chandapura_1,2024-11-12 18:00:00,12.8,77.71,1.0,880.0,0 days 06:00:00,2024,11,12,18,1,46,4,0,-24.101,-24.113,-24.508,-24.096749999999986,0.012867918753597576,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001,7
Chandapura_1,2024-11-13 00:00:00,12.8,77.71,-24.077,880.0,0 days 06:00:00,2024,11,13,0,2,46,4,0,1.0,-24.085,-24.344,-17.818499999999986,12.545668588534182,0.0,1.0,-0.8660254037844386,0.5000000000000001,7
Chandapura_1,2024-11-13 06:00:00,12.8,77.71,-24.08,880.0,0 days 06:00:00,2024,11,13,6,2,46,4,0,-24.077,-24.088,1.0,-17.816499999999987,12.54433716861915,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,7
Chandapura_1,2024-11-13 12:00:00,12.8,77.71,-24.095,880.0,0 days 06:00:00,2024,11,13,12,2,46,4,0,-24.08,-24.101,1.0,-17.81449999999999,12.543004544366548,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,7
Chandapura_1,2024-11-13 18:00:00,12.8,77.71,-24.106,880.0,0 days 06:00:00,2024,11,13,18,2,46,4,0,-24.095,1.0,-24.35,-17.812999999999988,12.542002471694856,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001,7
Chandapura_1,2024-11-14 00:00:00,12.8,77.71,-24.07,880.0,0 days 06:00:00,2024,11,14,0,3,46,4,0,-24.106,-24.077,-24.247,-24.089499999999987,0.0135277492484758,0.0,1.0,-0.8660254037844386,0.5000000000000001,7
Chandapura_1,2024-11-14 06:00:00,12.8,77.71,-24.07,880.0,0 days 06:00:00,2024,11,14,6,3,46,4,0,-24.07,-24.08,-24.268,-24.08774999999999,0.015924300080789343,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,7
Chandapura_1,2024-11-14 12:00:00,12.8,77.71,-24.08,880.0,0 days 06:00:00,2024,11,14,12,3,46,4,0,-24.07,-24.095,-24.287,-24.085249999999988,0.01817278183795048,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,7
Chandapura_1,2024-11-14 18:00:00,12.8,77.71,-24.09,880.0,0 days 06:00:00,2024,11,14,18,3,46,4,0,-24.08,-24.106,1.0,-24.081499999999988,0.01699999999205417,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001,7
Chandapura_1,2024-11-15 00:00:00,12.8,77.71,-24.079,880.0,0 days 06:00:00,2024,11,15,0,4,46,4,0,-24.09,-24.07,-24.176,-24.077499999999986,0.009574271063458407,0.0,1.0,-0.8660254037844386,0.5000000000000001,7
Chandapura_1,2024-11-15 06:00:00,12.8,77.71,-24.065,880.0,0 days 06:00:00,2024,11,15,6,4,46,4,0,-24.079,-24.07,-24.215,-24.07974999999999,0.008180260778027502,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,7
Chandapura_1,2024-11-15 12:00:00,12.8,77.71,-24.075,880.0,0 days 06:00:00,2024,11,15,12,4,46,4,0,-24.065,-24.08,-24.229,-24.078499999999988,0.01027942928360002,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,7
Chandapura_1,2024-11-15 18:00:00,12.8,77.71,1.0,880.0,0 days 06:00:00,2024,11,15,18,4,46,4,0,-24.075,-24.09,-24.191,-24.077249999999985,0.010340051566435974,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001,7
Chandapura_1,2024-11-16 00:00:00,12.8,77.71,-24.072,880.0,0 days 06:00:00,2024,11,16,0,5,46,4,1,1.0,-24.079,-24.026,-17.804749999999984,12.536501382629305,0.0,1.0,-0.8660254037844386,0.5000000000000001,7
Chandapura_1,2024-11-16 06:00:00,12.8,77.71,-24.055,880.0,0 days 06:00:00,2024,11,16,6,5,46,4,1,-24.072,-24.065,-24.087,-17.802999999999987,12.535334033576175,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,7
Chandapura_1,2024-11-16 12:00:00,12.8,77.71,-24.066,880.0,0 days 06:00:00,2024,11,16,12,5,46,4,1,-24.055,-24.075,-24.115,-17.80049999999999,12.533669760555624,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,7
Chandapura_1,2024-11-16 18:00:00,12.8,77.71,-24.065,880.0,0 days 06:00:00,2024,11,16,18,5,46,4,1,-24.066,1.0,-24.134,-17.79824999999999,12.532168643800901,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001,7
